transaction_id,customer_id,date,store_region,item,category,unit_price
T004109,C01147,2026-05-15 18:09:00,North,Charcoal Bag,BBQ,8.2
T003852,C01320,2026-05-12 11:39:00,East,Bananas,Produce,1.2
T002802,C00330,2025-12-11 18:24:00,East,Penne,Pasta_Sauce,1.9
T000546,C01210,2026-04-09 14:14:00,South,White Bread,Bakery,2.5
T001990,C01035,2026-03-21 16:00:00,South,Salsa Dip,Snacks,3.8
T002128,C00432,2025-08-03 17:23:00,North,White Bread,Bakery,2.5
T003169,C01437,2025-10-05 08:24:00,South,Energy Drink,Beverages,2.4
T000017,C01725,2025-09-16 07:09:00,South,Sugar,Breakfast,2.2
T004176,C00892,2026-03-20 08:24:00,South,Milk 1L,Dairy,1.6
T000080,C01466,2026-01-01 16:15:00,West,Tortilla Chips,Snacks,3.3
T004348,C01279,2026-02-04 11:32:00,East,Croissants,Bakery,3.8
T003463,C00755,2025-12-16 10:43:00,North,Diapers Pack,Baby,14.9
T003301,C00634,2026-03-05 12:31:00,North,Dish Soap,Household,3.2
T001110,C00001,2025-06-14 16:31:00,North,Potato Chips,Snacks,3.1
T004942,C01547,2026-03-22 11:58:00,East,Bacon,Meat,5.4
T004749,C01576,2025-06-10 12:40:00,North,Salsa Dip,Snacks,3.8
T003022,C01220,2025-12-09 11:38:00,West,Sausages,Meat,4.8
T002563,C00933,2025-09-09 16:26:00,North,Potato Chips,Snacks,3.1
T002558,C01051,2025-10-25 10:53:00,East,Pretzels,Snacks,2.9
T001313,C01595,2025-06-02 16:51:00,East,Cheddar Cheese,Dairy,5.2
T002566,C00191,2025-06-04 14:27:00,North,Eggs (12ct),Dairy,3.5
T003981,C01180,2026-04-09 07:31:00,North,Butter,Dairy,4.1
T003448,C00297,2026-01-29 08:11:00,North,Pretzels,Snacks,2.9
T002487,C00562,2025-11-15 08:46:00,North,Cola 2L,Beverages,2.6
T004675,C00373,2026-05-20 07:07:00,West,White Bread,Bakery,2.5
T004626,C01049,2026-03-25 11:46:00,South,Baby Food Jars,Baby,2.1
T004147,C01076,2026-04-01 15:50:00,South,Orange Juice,Breakfast,3.9
T001594,C00870,2026-03-06 09:52:00,West,Frozen Pizza,Frozen,5.9
T001731,C00512,2026-01-21 16:57:00,West,White Bread,Bakery,2.5
T003344,C01149,2025-09-21 08:11:00,West,Laundry Detergent,Household,8.9
T000982,C01601,2026-04-06 16:04:00,South,Onions,Produce,1.5
T005133,C00878,2026-04-24 09:38:00,East,Milk 1L,Dairy,1.6
T003141,C01046,2026-03-24 11:10:00,South,Bagels,Bakery,3.2
T002758,C01497,2026-04-05 19:30:00,East,Laundry Detergent,Household,8.9
T002487,C00562,2025-11-15 08:46:00,North,Lettuce,Produce,1.8
T004187,C01416,2025-07-04 09:13:00,West,Nutella,Spreads,5.9
T001053,C01261,2025-07-29 15:14:00,South,Garlic Bread,Pasta_Sauce,3.0
T000175,C00733,2025-11-18 13:29:00,East,Eggs (12ct),Dairy,3.5
T000816,C01119,2026-04-13 13:40:00,South,Bacon,Meat,5.4
T004497,C01370,2025-10-01 19:21:00,South,Croissants,Bakery,3.8
T002069,C01616,2026-02-17 15:54:00,West,Tomato Pasta Sauce,Pasta_Sauce,3.1
T002415,C00947,2026-03-09 07:25:00,West,Butter,Dairy,4.1
T003080,C00542,2025-10-29 19:20:00,East,Paper Plates,Party,2.9
T002843,C00898,2026-01-11 19:01:00,North,Apples,Produce,2.1
T001526,C01553,2026-02-28 17:32:00,West,Burger Buns,BBQ,2.8
T001556,C01735,2025-12-09 09:31:00,North,Milk 1L,Dairy,1.6
T003712,C00182,2026-01-25 18:17:00,South,Lettuce,Produce,1.8
T001814,C01380,2026-04-14 13:18:00,South,White Bread,Bakery,2.5
T004212,C00062,2025-09-28 16:54:00,East,Frozen Vegetables,Frozen,3.1
T001563,C00682,2026-03-28 15:40:00,East,Peanut Butter,Spreads,4.5
T004503,C00284,2026-03-12 09:54:00,North,Tomatoes,Produce,2.3
T002979,C00770,2025-08-13 14:27:00,East,BBQ Sauce,BBQ,3.9
T002932,C00860,2026-03-13 13:42:00,South,Baby Food Jars,Baby,2.1
T000963,C01303,2026-02-18 14:57:00,North,Candles,Party,4.0
T001568,C01233,2026-01-29 16:36:00,East,Whole Wheat Bread,Bakery,2.9
T001080,C00136,2025-11-16 14:45:00,East,Coffee,Breakfast,8.5
T001398,C00911,2025-12-12 14:25:00,West,Tortilla Chips,Snacks,3.3
T003515,C00750,2026-05-22 07:29:00,East,Tortilla Chips,Snacks,3.3
T001944,C00003,2026-02-07 18:19:00,South,Parmesan Cheese,Pasta_Sauce,6.5
T001048,C01582,2025-10-12 16:56:00,East,Frozen Fries,Frozen,3.4
T004928,C00378,2026-04-04 09:43:00,West,Lettuce,Produce,1.8
T004732,C00316,2026-02-15 17:34:00,North,Orange Juice,Breakfast,3.9
T004898,C00338,2025-10-09 16:23:00,West,Lettuce,Produce,1.8
T004049,C00861,2025-07-21 15:08:00,South,Baby Formula,Baby,18.0
T001747,C01741,2026-03-20 14:15:00,West,Frozen Pizza,Frozen,5.9
T001230,C01040,2025-08-01 17:15:00,North,Honey,Spreads,6.2
T004579,C00123,2025-10-18 15:56:00,South,Trash Bags,Household,6.1
T002528,C00197,2025-11-19 12:05:00,South,Sugar,Breakfast,2.2
T004824,C00902,2025-09-08 09:21:00,South,Beer 6-Pack,Beverages,9.9
T001223,C00528,2025-10-01 10:06:00,East,Tomato Pasta Sauce,Pasta_Sauce,3.1
T001169,C00224,2026-02-18 08:36:00,East,Burger Buns,BBQ,2.8
T002321,C00734,2026-05-13 16:58:00,East,Bacon,Meat,5.4
T004361,C00656,2025-11-18 15:22:00,North,Frozen Vegetables,Frozen,3.1
T002499,C00195,2025-12-01 20:07:00,East,Diapers Pack,Baby,14.9
T001719,C01480,2025-10-01 19:04:00,East,Tomato Pasta Sauce,Pasta_Sauce,3.1
T001959,C00523,2026-05-01 10:25:00,South,Parmesan Cheese,Pasta_Sauce,6.5
T002312,C00888,2026-01-01 18:52:00,North,Pretzels,Snacks,2.9
T001722,C00358,2025-09-11 13:14:00,East,Tortilla Chips,Snacks,3.3
T001704,C00388,2025-06-06 13:36:00,South,Coffee,Breakfast,8.5
T003177,C01548,2025-09-27 11:21:00,North,Wine Bottle,Beverages,12.5
T003859,C00994,2026-02-15 10:46:00,North,Ground Beef,Meat,6.9
T001182,C01111,2025-11-04 17:16:00,East,Tomatoes,Produce,2.3
T002967,C00076,2025-06-19 14:12:00,South,Wine Bottle,Beverages,12.5
T001733,C01621,2025-08-27 11:08:00,East,Laundry Detergent,Household,8.9
T000326,C00038,2025-10-31 08:19:00,West,Trash Bags,Household,6.1
T002801,C01610,2025-10-25 13:41:00,South,Sugar,Breakfast,2.2
T003727,C00666,2025-11-20 16:02:00,North,Tomato Pasta Sauce,Pasta_Sauce,3.1
T004873,C01015,2025-10-31 15:20:00,South,Croissants,Bakery,3.8
T004730,C00107,2025-12-10 15:26:00,North,Milk 1L,Dairy,1.6
T002454,C00521,2025-12-12 10:21:00,North,Ketchup,BBQ,2.6
T001224,C00979,2026-05-28 14:03:00,West,Ground Beef,Meat,6.9
T002095,C01041,2025-08-12 07:13:00,North,Bagels,Bakery,3.2
T002060,C01265,2026-04-28 12:55:00,East,Paper Plates,Party,2.9
T004298,C01715,2025-11-12 17:29:00,East,Frozen Vegetables,Frozen,3.1
T002489,C00541,2025-10-14 18:13:00,West,Frozen Fries,Frozen,3.4
T001095,C00305,2025-10-15 18:31:00,East,Frozen Pizza,Frozen,5.9
T004215,C00944,2025-08-15 08:10:00,East,Tomato Pasta Sauce,Pasta_Sauce,3.1
T002534,C01267,2026-02-25 10:28:00,East,Salsa Dip,Snacks,3.8
T004074,C01378,2026-04-26 18:34:00,East,Salsa Dip,Snacks,3.8
T003542,C01280,2026-04-13 08:38:00,South,Bagels,Bakery,3.2
T001788,C00563,2026-03-22 12:58:00,North,Ice Cream,Frozen,4.7
T003524,C00876,2025-07-15 15:38:00,South,Charcoal Bag,BBQ,8.2
T000859,C01412,2025-07-08 16:08:00,South,Pretzels,Snacks,2.9
T002448,C01726,2025-09-30 16:24:00,South,Frozen Vegetables,Frozen,3.1
T005123,C00196,2025-11-28 17:32:00,North,Potato Chips,Snacks,3.1
T001249,C00935,2026-02-12 10:46:00,West,Butter,Dairy,4.1
T001139,C01432,2025-09-04 07:23:00,East,Milk 1L,Dairy,1.6
T004199,C01455,2025-10-14 12:20:00,North,Potato Chips,Snacks,3.1
T003010,C00589,2025-07-03 08:11:00,West,Dish Soap,Household,3.2
T000522,C00866,2026-05-06 11:30:00,South,Beer 6-Pack,Beverages,9.9
T001503,C00425,2026-04-02 19:15:00,West,Frozen Fries,Frozen,3.4
T003773,C00187,2025-07-05 20:46:00,West,Potato Chips,Snacks,3.1
T003275,C00680,2025-07-12 10:45:00,South,Lettuce,Produce,1.8
T001213,C00401,2025-07-26 11:00:00,North,Cereal,Breakfast,4.2
T002663,C01762,2025-09-24 13:37:00,North,Milk 1L,Dairy,1.6
T000916,C01204,2025-12-31 14:04:00,South,Salsa Dip,Snacks,3.8
T004397,C01369,2025-07-03 11:47:00,East,Wine Bottle,Beverages,12.5
T003690,C01476,2026-03-02 19:56:00,North,Croissants,Bakery,3.8
T001502,C00128,2025-06-09 10:02:00,South,Lettuce,Produce,1.8
T002397,C00499,2025-10-29 07:02:00,West,Frozen Pizza,Frozen,5.9
T004523,C00757,2026-01-07 17:03:00,North,White Bread,Bakery,2.5
T003111,C01585,2026-04-09 20:31:00,North,Dish Soap,Household,3.2
T003705,C00674,2025-09-25 20:14:00,South,Potato Chips,Snacks,3.1
T001999,C00340,2025-10-06 08:02:00,East,White Bread,Bakery,2.5
T000106,C01278,2025-08-07 10:52:00,West,Coffee,Breakfast,8.5
T000101,C00016,2025-11-18 13:15:00,North,White Bread,Bakery,2.5
T002124,C01337,2026-05-06 11:28:00,South,Avocado,Produce,2.0
T001793,C01672,2026-01-20 12:21:00,East,Cereal,Breakfast,4.2
T002532,C00882,2026-02-25 10:12:00,North,White Bread,Bakery,2.5
T004431,C00868,2026-05-25 19:15:00,North,Oatmeal,Breakfast,3.7
T005033,C00023,2025-07-13 10:02:00,West,Frozen Pizza,Frozen,5.9
T003358,C00807,2025-12-16 09:48:00,East,Sugar,Breakfast,2.2
T001718,C00286,2026-03-25 12:13:00,North,Guacamole Dip,Snacks,4.2
T001729,C01727,2026-03-01 08:52:00,West,Tomatoes,Produce,2.3
T005016,C01069,2025-12-24 19:41:00,East,Sparkling Water,Beverages,1.8
T001048,C01582,2025-10-12 16:56:00,East,Strawberry Jam,Spreads,3.6
T005099,C00641,2026-01-22 12:49:00,South,Honey,Spreads,6.2
T003298,C00439,2025-10-29 17:21:00,South,Coffee,Breakfast,8.5
T002058,C01201,2026-03-31 14:56:00,South,Cereal,Breakfast,4.2
T000565,C01435,2025-09-20 08:25:00,East,Greek Yogurt,Dairy,3.3
T000265,C00464,2025-08-11 20:58:00,North,Sugar,Breakfast,2.2
T001283,C01796,2026-04-18 20:06:00,South,Apples,Produce,2.1
T004748,C00477,2026-01-21 13:30:00,West,Coffee,Breakfast,8.5
T000003,C01261,2026-03-29 10:37:00,East,Onions,Produce,1.5
T002479,C01297,2025-09-23 11:07:00,North,Beer 6-Pack,Beverages,9.9
T004485,C00325,2025-11-19 12:32:00,South,Milk 1L,Dairy,1.6
T001212,C00797,2026-05-13 12:02:00,East,Chicken Breast,Meat,7.5
T004077,C00712,2025-12-29 13:43:00,North,Ice Cream,Frozen,4.7
T001430,C00042,2026-02-11 07:03:00,North,Dish Soap,Household,3.2
T003090,C00862,2025-10-24 16:38:00,North,Garlic Bread,Pasta_Sauce,3.0
T004859,C00835,2025-09-04 07:24:00,South,White Bread,Bakery,2.5
T000405,C01328,2026-04-16 07:03:00,North,Milk 1L,Dairy,1.6
T004257,C01633,2025-12-31 11:47:00,South,Frozen Vegetables,Frozen,3.1
T000698,C00962,2025-11-25 20:31:00,North,BBQ Sauce,BBQ,3.9
T003214,C00958,2025-10-17 17:49:00,South,Greek Yogurt,Dairy,3.3
T001334,C00249,2026-05-02 10:09:00,East,Bananas,Produce,1.2
T001804,C00983,2026-05-12 16:38:00,East,Sparkling Water,Beverages,1.8
T003618,C00638,2026-02-14 17:22:00,North,Frozen Fries,Frozen,3.4
T001515,C01068,2025-09-27 09:42:00,East,Wine Bottle,Beverages,12.5
T004981,C01025,2025-08-25 13:04:00,East,BBQ Sauce,BBQ,3.9
T001217,C01197,2026-04-18 08:43:00,West,Beer 6-Pack,Beverages,9.9
T001246,C00638,2025-10-12 11:05:00,East,Bananas,Produce,1.2
T000139,C00359,2025-07-12 13:37:00,North,Wine Bottle,Beverages,12.5
T001852,C01379,2026-01-18 09:25:00,North,Wine Bottle,Beverages,12.5
T004709,C00150,2025-10-16 12:52:00,North,Avocado,Produce,2.0
T000937,C00042,2025-11-07 15:29:00,East,Apples,Produce,2.1
T003325,C00479,2026-04-15 18:27:00,North,White Bread,Bakery,2.5
T002266,C00722,2026-05-16 09:49:00,North,Orange Juice,Breakfast,3.9
T000175,C00733,2025-11-18 13:29:00,East,Avocado,Produce,2.0
T002692,C00244,2026-05-07 16:09:00,North,Bacon,Meat,5.4
T002681,C00747,2025-07-10 13:21:00,West,Lettuce,Produce,1.8
T000352,C00073,2025-11-21 16:20:00,West,Chicken Breast,Meat,7.5
T003241,C01600,2025-10-20 19:55:00,East,Tomatoes,Produce,2.3
T001760,C00755,2026-03-04 15:53:00,West,Paper Towels,Household,5.5
T002115,C01155,2025-06-23 15:27:00,South,Ice Cream,Frozen,4.7
T004698,C01605,2025-09-28 08:59:00,West,Baby Food Jars,Baby,2.1
T000836,C01719,2025-06-12 08:25:00,South,Penne,Pasta_Sauce,1.9
T001966,C00212,2025-09-22 17:38:00,South,Baby Food Jars,Baby,2.1
T002888,C01396,2025-06-13 17:15:00,South,Croissants,Bakery,3.8
T002330,C01502,2025-12-16 16:20:00,West,Milk 1L,Dairy,1.6
T004928,C00378,2026-04-04 09:43:00,West,Bacon,Meat,5.4
T005083,C01135,2025-06-05 13:20:00,South,Balloons Pack,Party,3.5
T001412,C00869,2026-05-01 18:18:00,South,Sausages,Meat,4.8
T004873,C01015,2025-10-31 15:20:00,South,Guacamole Dip,Snacks,4.2
T004343,C01452,2026-05-09 12:37:00,South,Beer 6-Pack,Beverages,9.9
T001546,C00074,2025-12-30 08:24:00,North,Bagels,Bakery,3.2
T003856,C00656,2026-01-12 11:19:00,South,Apples,Produce,2.1
T002861,C01210,2025-06-21 09:29:00,West,Cereal,Breakfast,4.2
T003373,C00747,2026-04-17 11:33:00,South,Orange Juice,Breakfast,3.9
T002686,C00960,2025-11-01 18:18:00,West,Orange Juice,Breakfast,3.9
T001233,C00744,2026-05-04 20:38:00,South,Bacon,Meat,5.4
T000475,C00226,2026-02-20 07:12:00,East,White Bread,Bakery,2.5
T003162,C00616,2025-07-21 10:55:00,South,Greek Yogurt,Dairy,3.3
T005187,C01443,2025-12-02 07:19:00,South,Chicken Breast,Meat,7.5
T000539,C00449,2025-12-26 11:52:00,North,Onions,Produce,1.5
T004047,C00151,2025-09-03 20:41:00,East,Dish Soap,Household,3.2
T003268,C01183,2025-10-20 12:40:00,West,Cheddar Cheese,Dairy,5.2
T001264,C01632,2026-03-11 08:51:00,North,Coffee,Breakfast,8.5
T004257,C01633,2025-12-31 11:47:00,South,Potato Chips,Snacks,3.1
T000217,C00917,2025-06-07 11:55:00,West,Bananas,Produce,1.2
T000395,C01077,2025-09-20 19:26:00,South,Bacon,Meat,5.4
T000313,C01365,2025-11-05 14:26:00,North,Paper Towels,Household,5.5
T000129,C00819,2026-04-10 10:49:00,East,Laundry Detergent,Household,8.9
T003584,C00675,2025-07-10 18:35:00,North,Candles,Party,4.0
T002492,C00746,2026-04-12 10:21:00,West,Beer 6-Pack,Beverages,9.9
T001623,C01425,2025-08-02 16:25:00,South,Ground Beef,Meat,6.9
T004798,C01703,2025-10-03 12:10:00,East,Frozen Vegetables,Frozen,3.1
T002483,C00649,2026-02-13 10:03:00,East,Tortilla Chips,Snacks,3.3
T002328,C00977,2025-07-29 20:41:00,South,Tomato Pasta Sauce,Pasta_Sauce,3.1
T003191,C01308,2025-09-05 07:16:00,East,Potato Chips,Snacks,3.1
T000935,C01429,2026-03-29 16:11:00,East,Energy Drink,Beverages,2.4
T005117,C01622,2026-03-05 15:10:00,North,Salsa Dip,Snacks,3.8
T001198,C01797,2025-09-29 08:26:00,North,Cheddar Cheese,Dairy,5.2
T002863,C01396,2025-09-21 19:26:00,North,Charcoal Bag,BBQ,8.2
T003785,C01567,2026-01-15 11:15:00,South,Milk 1L,Dairy,1.6
T001328,C01097,2025-10-10 19:38:00,South,Onions,Produce,1.5
T004758,C00621,2026-05-22 10:41:00,South,Milk 1L,Dairy,1.6
T001637,C01117,2026-03-02 12:24:00,East,Potato Chips,Snacks,3.1
T000466,C00602,2025-09-20 07:44:00,North,Eggs (12ct),Dairy,3.5
T004901,C00769,2025-08-01 12:28:00,North,Sugar,Breakfast,2.2
T000786,C01054,2025-08-11 16:22:00,East,Chicken Breast,Meat,7.5
T000345,C00273,2026-01-25 07:27:00,East,Potato Chips,Snacks,3.1
T001082,C00858,2025-09-20 16:37:00,East,Oatmeal,Breakfast,3.7
T001854,C01306,2025-12-18 09:32:00,South,Bananas,Produce,1.2
T002122,C01066,2025-07-03 08:42:00,North,Ground Beef,Meat,6.9
T005100,C01680,2025-07-29 08:29:00,East,Milk 1L,Dairy,1.6
T002329,C00795,2026-03-31 16:42:00,North,Cheddar Cheese,Dairy,5.2
T003368,C00330,2026-05-03 16:21:00,North,Cheddar Cheese,Dairy,5.2
T004412,C00989,2026-01-04 18:34:00,East,Croissants,Bakery,3.8
T004695,C00640,2026-04-04 19:23:00,East,Cola 2L,Beverages,2.6
T001579,C00997,2025-07-26 07:59:00,South,Ground Beef,Meat,6.9
T004326,C00636,2025-07-28 18:27:00,East,Greek Yogurt,Dairy,3.3
T003406,C01055,2026-01-09 17:40:00,East,Chicken Breast,Meat,7.5
T000397,C00560,2026-05-30 14:52:00,West,White Bread,Bakery,2.5
T002807,C01314,2025-11-25 10:18:00,South,Paper Towels,Household,5.5
T002812,C01490,2026-02-16 08:54:00,South,Butter,Dairy,4.1
T001749,C01751,2025-12-27 11:33:00,North,Salsa Dip,Snacks,3.8
T000646,C00256,2025-06-11 16:46:00,North,Greek Yogurt,Dairy,3.3
T004264,C00150,2025-11-05 20:39:00,South,Paper Towels,Household,5.5
T003755,C01613,2026-05-29 09:04:00,North,Croissants,Bakery,3.8
T001672,C01075,2026-03-10 09:49:00,North,Nutella,Spreads,5.9
T001221,C00321,2026-04-06 16:53:00,North,Ground Beef,Meat,6.9
T001687,C01099,2026-02-10 07:55:00,East,Eggs (12ct),Dairy,3.5
T001088,C00547,2025-11-18 07:42:00,North,Tomatoes,Produce,2.3
T002171,C01024,2025-06-12 17:15:00,South,Tomatoes,Produce,2.3
T001338,C01645,2026-01-18 11:21:00,South,Frozen Pizza,Frozen,5.9
T002269,C00522,2025-12-02 14:50:00,South,Cereal,Breakfast,4.2
T001193,C01171,2025-11-13 12:56:00,West,Paper Plates,Party,2.9
T002726,C01338,2025-09-10 14:21:00,East,Cheddar Cheese,Dairy,5.2
T004572,C00750,2026-04-10 08:49:00,South,Milk 1L,Dairy,1.6
T000281,C00663,2025-10-24 14:48:00,East,Salsa Dip,Snacks,3.8
T000303,C00853,2025-08-03 09:45:00,South,Sausages,Meat,4.8
T004941,C01525,2025-06-28 10:05:00,South,Beer 6-Pack,Beverages,9.9
T001883,C01658,2025-11-19 10:16:00,West,Frozen Fries,Frozen,3.4
T002715,C00971,2026-02-04 10:51:00,East,Eggs (12ct),Dairy,3.5
T001124,C01336,2025-09-03 14:51:00,South,Energy Drink,Beverages,2.4
T002042,C01501,2026-01-03 14:30:00,South,Avocado,Produce,2.0
T001379,C00924,2025-10-30 11:53:00,North,Bananas,Produce,1.2
T004719,C01580,2025-10-06 07:25:00,East,Laundry Detergent,Household,8.9
T004200,C00862,2025-09-08 11:47:00,West,Paper Plates,Party,2.9
T000638,C00364,2025-08-30 11:25:00,South,Oatmeal,Breakfast,3.7
T001094,C01463,2025-07-05 13:57:00,North,Croissants,Bakery,3.8
T001049,C01348,2026-05-12 13:39:00,West,Croissants,Bakery,3.8
T005165,C01153,2025-06-03 17:10:00,West,Sugar,Breakfast,2.2
T004114,C00614,2026-04-28 12:57:00,East,Croissants,Bakery,3.8
T003396,C00678,2025-07-09 16:17:00,North,Cola 2L,Beverages,2.6
T003548,C01498,2026-03-23 19:19:00,North,Sparkling Water,Beverages,1.8
T001778,C00918,2026-05-20 12:56:00,East,Paper Plates,Party,2.9
T000181,C00242,2026-04-10 14:38:00,East,Mustard,BBQ,2.1
T004370,C01541,2026-03-11 10:20:00,North,Greek Yogurt,Dairy,3.3
T005105,C01707,2026-03-22 20:40:00,North,Energy Drink,Beverages,2.4
T003466,C00021,2025-11-04 15:06:00,North,Cola 2L,Beverages,2.6
T002143,C00434,2025-10-13 18:14:00,North,Frozen Vegetables,Frozen,3.1
T003518,C01546,2026-02-15 08:25:00,East,Sugar,Breakfast,2.2
T002962,C00191,2025-06-11 18:36:00,East,Ice Cream,Frozen,4.7
T003306,C00694,2026-02-04 17:39:00,North,Mustard,BBQ,2.1
T000730,C01125,2025-10-26 18:31:00,South,Salsa Dip,Snacks,3.8
T003553,C00267,2026-03-09 11:03:00,North,Oatmeal,Breakfast,3.7
T002573,C01752,2026-05-20 18:24:00,South,Spaghetti,Pasta_Sauce,1.9
T001411,C00763,2026-02-27 13:40:00,South,Guacamole Dip,Snacks,4.2
T004980,C00397,2026-04-29 12:21:00,North,Trash Bags,Household,6.1
T000863,C00250,2025-08-02 10:37:00,South,Milk 1L,Dairy,1.6
T002937,C00068,2026-02-23 11:07:00,South,Apples,Produce,2.1
T001816,C00044,2026-03-14 17:30:00,West,Tomatoes,Produce,2.3
T000552,C01171,2026-01-24 17:41:00,East,Paper Towels,Household,5.5
T001278,C00401,2026-01-30 07:37:00,South,Sparkling Water,Beverages,1.8
T001273,C00768,2025-06-16 08:43:00,East,Milk 1L,Dairy,1.6
T004419,C01226,2025-07-03 07:43:00,North,Dish Soap,Household,3.2
T005057,C00870,2025-10-30 12:55:00,North,Butter,Dairy,4.1
T004308,C01165,2026-03-05 12:50:00,North,Baby Formula,Baby,18.0
T003922,C00764,2026-04-25 16:56:00,North,Sausages,Meat,4.8
T004721,C00378,2025-11-02 18:09:00,North,Trash Bags,Household,6.1
T003549,C00302,2025-12-07 08:39:00,North,Paper Towels,Household,5.5
T000746,C00624,2025-10-30 15:12:00,West,Ice Bag,Party,2.2
T004654,C00882,2026-01-31 11:39:00,West,Tomato Pasta Sauce,Pasta_Sauce,3.1
T001502,C00128,2025-06-09 10:02:00,South,Tomatoes,Produce,2.3
T002850,C00079,2026-03-19 15:58:00,East,Bananas,Produce,1.2
T000186,C01393,2026-03-14 20:54:00,North,Chicken Breast,Meat,7.5
T001872,C01555,2025-11-25 20:54:00,South,Bananas,Produce,1.2
T001863,C00646,2026-01-18 16:12:00,East,Paper Plates,Party,2.9
T000108,C00296,2025-07-30 12:33:00,North,Strawberry Jam,Spreads,3.6
T002766,C00388,2025-07-16 10:15:00,West,Potato Chips,Snacks,3.1
T001436,C01488,2026-01-30 12:39:00,North,Baby Formula,Baby,18.0
T004233,C00133,2025-10-03 13:58:00,North,Parmesan Cheese,Pasta_Sauce,6.5
T000816,C01119,2026-04-13 13:40:00,South,Milk 1L,Dairy,1.6
T005028,C00002,2026-02-23 07:59:00,East,Sugar,Breakfast,2.2
T002148,C01402,2026-02-02 16:26:00,North,Penne,Pasta_Sauce,1.9
T000109,C00257,2025-12-11 16:11:00,West,Apples,Produce,2.1
T002745,C01055,2025-09-24 07:20:00,South,Pretzels,Snacks,2.9
T002388,C01566,2025-08-31 19:50:00,East,Apples,Produce,2.1
T003742,C00281,2025-10-28 13:59:00,East,Paper Towels,Household,5.5
T003981,C01180,2026-04-09 07:31:00,North,Bananas,Produce,1.2
T000533,C00667,2025-07-20 17:46:00,North,Eggs (12ct),Dairy,3.5
T002965,C01030,2026-04-03 20:21:00,South,Coffee,Breakfast,8.5
T000849,C00438,2025-07-28 17:03:00,West,Greek Yogurt,Dairy,3.3
T001432,C00171,2026-01-20 09:45:00,North,Paper Plates,Party,2.9
T005066,C01785,2026-05-16 09:51:00,North,Lettuce,Produce,1.8
T002599,C00731,2026-03-04 12:24:00,East,Salsa Dip,Snacks,3.8
T004296,C00954,2026-01-24 17:52:00,East,Sugar,Breakfast,2.2
T000984,C00167,2025-10-01 14:55:00,South,Baby Wipes,Baby,4.6
T003281,C00760,2025-11-01 20:13:00,North,White Bread,Bakery,2.5
T001392,C01075,2025-12-30 14:30:00,East,Butter,Dairy,4.1
T001956,C00233,2025-08-05 20:47:00,East,Butter,Dairy,4.1
T001355,C01200,2026-03-27 09:20:00,East,Laundry Detergent,Household,8.9
T000692,C00168,2026-02-15 14:52:00,West,Sparkling Water,Beverages,1.8
T001269,C00584,2026-01-25 18:42:00,West,Wine Bottle,Beverages,12.5
T001005,C00089,2025-06-02 16:22:00,West,Guacamole Dip,Snacks,4.2
T000620,C01434,2025-08-01 12:07:00,West,Tomato Pasta Sauce,Pasta_Sauce,3.1
T002915,C01317,2026-01-08 12:40:00,West,Milk 1L,Dairy,1.6
T001695,C01213,2025-09-18 19:15:00,West,Frozen Vegetables,Frozen,3.1
T004445,C00638,2026-01-05 18:08:00,South,Frozen Pizza,Frozen,5.9
T000224,C00378,2025-06-18 14:17:00,North,Whole Wheat Bread,Bakery,2.9
T003999,C00649,2025-11-25 15:58:00,East,Spaghetti,Pasta_Sauce,1.9
T001474,C01777,2025-07-06 15:48:00,West,Oatmeal,Breakfast,3.7
T004736,C00592,2025-12-28 12:07:00,North,Coffee,Breakfast,8.5
T001161,C01297,2025-07-23 19:41:00,East,Coffee,Breakfast,8.5
T004004,C01367,2025-11-09 20:30:00,North,Laundry Detergent,Household,8.9
T002318,C01370,2025-10-28 09:05:00,East,Sparkling Water,Beverages,1.8
T002232,C01739,2025-10-29 14:35:00,North,Sugar,Breakfast,2.2
T002389,C01221,2026-05-10 11:09:00,East,Laundry Detergent,Household,8.9
T000634,C00158,2025-10-11 17:52:00,West,Charcoal Bag,BBQ,8.2
T002912,C00177,2025-08-28 10:04:00,North,Ground Beef,Meat,6.9
T001826,C00153,2026-03-20 18:38:00,West,Frozen Vegetables,Frozen,3.1
T000714,C01091,2026-04-24 16:16:00,South,Frozen Vegetables,Frozen,3.1
T003432,C00497,2026-04-16 19:56:00,East,White Bread,Bakery,2.5
T001475,C01417,2026-05-03 09:19:00,North,Bagels,Bakery,3.2
T001115,C00542,2025-06-09 10:50:00,South,Croissants,Bakery,3.8
T000632,C00096,2025-11-05 10:01:00,North,Ground Beef,Meat,6.9
T002560,C00095,2025-11-06 15:48:00,South,Peanut Butter,Spreads,4.5
T002720,C01120,2025-07-13 08:18:00,North,Laundry Detergent,Household,8.9
T003219,C01354,2026-04-20 12:50:00,North,Cheddar Cheese,Dairy,5.2
